Proposal,Observation,Data Type,Intent,Instrument,Filter,Moving,Polygon Boundary,Exposure Start,Exposure End,Level 2 Members,Asteroids,Datalabs
6612,jw06612-o006_t001_miri_f2550w,image,calibration,MIRI/IMAGE,F2550W,No,Polygon 80.91814138999995 -69.78501020100002 80.90697969099975 -69.75383806599979 80.99788835399998 -69.74992157899989 81.00918224599972 -69.78108792999974,2024-12-01 14:13:01.809,2024-12-01 14:17:28.226,"jw06612006001_03103_00001_mirimage, jw06612006001_03103_00002_mirimage",,True
6612,jw06612-o007_t001_miri_f1000w,image,calibration,MIRI/IMAGE,F1000W,No,Polygon 80.87222671200013 -69.78519598399977 80.90854927100013 -69.75640696000009 80.99259631 -69.76905606200006 80.95636673299971 -69.79786235499982,2025-01-01 01:10:05.278,2025-01-01 01:15:35.508,jw06612007001_03103_00001_mirimage,,True
6612,jw06612-o007_t001_miri_f2100w,image,calibration,MIRI/IMAGE,F2100W,No,Polygon 80.87222892000013 -69.78518498299982 80.9085517869999 -69.75639569399972 80.99259909899983 -69.76904484099978 80.95636921500017 -69.79785139999979,2025-01-01 00:59:43.646,2025-01-01 01:05:13.876,jw06612007001_03102_00001_mirimage,,True
6612,jw06612-o007_t001_miri_f2550w,image,calibration,MIRI/IMAGE,F2550W,No,Polygon 80.87222986200004 -69.78519414200004 80.908552485 -69.75640506800006 80.99259955600014 -69.76905417699984 80.95636991400008 -69.79786052099972,2025-01-01 00:49:30.335,2025-01-01 00:55:00.565,jw06612007001_03101_00001_mirimage,,True
6612,jw06612-o008_t001_miri_f1000w,image,calibration,MIRI/IMAGE,F1000W,No,Polygon 80.82798469000011 -69.77559239699985 80.90544813200023 -69.75920037600022 80.95339024700024 -69.78622761899983 80.87586475399979 -69.80264065700013,2025-02-04 09:45:34.552,2025-02-04 09:49:55.401,"jw06612008001_02101_00001_mirimage, jw06612008001_02101_00002_mirimage",,True
6612,jw06612-o008_t001_miri_f2100w,image,calibration,MIRI/IMAGE,F2100W,No,Polygon 80.82800451000023 -69.77558416699972 80.90546848400027 -69.75919199400009 80.95341079499998 -69.78621930500006 80.87588477000018 -69.80263249399994,2025-02-04 09:54:46.743,2025-02-04 09:59:15.976,"jw06612008001_02102_00001_mirimage, jw06612008001_02102_00002_mirimage",,True
6612,jw06612-o008_t001_miri_f2550w,image,calibration,MIRI/IMAGE,F2550W,No,Polygon 80.82799002699998 -69.77559190000022 80.9054532909999 -69.759199876 80.95339553200019 -69.78622712600001 80.87587021699996 -69.80264016599993,2025-02-04 10:04:10.135,2025-02-04 10:08:36.552,"jw06612008001_02103_00001_mirimage, jw06612008001_02103_00002_mirimage",,True
6612,jw06612-o009_t001_miri_f1000w,image,calibration,MIRI/IMAGE,F1000W,No,Polygon 80.80993886200002 -69.76348117100004 80.90033741099971 -69.76060113499982 80.90882298 -69.79217055599992 80.81829025699976 -69.79505490299991,2025-03-02 06:37:15.196,2025-03-02 06:42:45.426,jw06612009001_02103_00001_mirimage,,True
6612,jw06612-o009_t001_miri_f2100w,image,calibration,MIRI/IMAGE,F2100W,No,Polygon 80.80996780799973 -69.76347654500012 80.90036721000007 -69.7605964789998 80.90885281600023 -69.79216601799999 80.81831923799973 -69.79505039599988,2025-03-02 06:26:50.813,2025-03-02 06:32:21.043,jw06612009001_02102_00001_mirimage,,True
6612,jw06612-o009_t001_miri_f2550w,image,calibration,MIRI/IMAGE,F2550W,No,Polygon 80.80994619000015 -69.76348100799986 80.90034491600026 -69.76060101299991 80.90883035300023 -69.79217045299987 80.81829745199978 -69.79505475900015,2025-03-02 06:16:40.253,2025-03-02 06:22:10.483,jw06612009001_02101_00001_mirimage,,True
6612,jw06612-o010_t001_miri_f1000w,image,calibration,MIRI/IMAGE,F1000W,No,Polygon 80.81239492300003 -69.74597826900028 80.89204463000011 -69.76101584799976 80.84814521400025 -69.78885327200013 80.76842180799993 -69.77379586499973,2025-04-04 23:25:09.066,2025-04-04 23:29:46.555,"jw06612010001_02101_00001_mirimage, jw06612010001_02101_00002_mirimage",,False
6612,jw06612-o010_t001_miri_f2100w,image,calibration,MIRI/IMAGE,F2100W,No,Polygon 80.8124250889999 -69.74597992599995 80.89207529300019 -69.76101755199974 80.84817588299978 -69.7888550550001 80.76845197999982 -69.77379760099996,2025-04-04 23:34:40.713,2025-04-04 23:39:07.130,"jw06612010001_02102_00001_mirimage, jw06612010001_02102_00002_mirimage",,False
6612,jw06612-o010_t001_miri_f2550w,image,calibration,MIRI/IMAGE,F2550W,No,Polygon 80.8123984169998 -69.74597939499985 80.89204808999997 -69.76101691599997 80.84814878199981 -69.78885436300001 80.76842541099975 -69.77379701299974,2025-04-04 23:43:58.537,2025-04-04 23:48:27.706,"jw06612010001_02103_00001_mirimage, jw06612010001_02103_00002_mirimage",,False
6613,jw06613-c1006_t001_miri_f560w,image,science,MIRI/IMAGE,F560W,No,Polygon 129.96597953800006 18.491760894999974 129.99721473800014 18.48133833400003 129.98611956100024 18.451432267000033 129.95488913300005 18.461853011000006,2025-03-20 02:06:52.704,2025-03-20 04:35:09.707,"jw06613011001_03101_00001_mirimage, jw06613013001_03101_00001_mirimage, jw06613015001_03101_00001_mirimage",,True
6613,jw06613-o001_t002_miri_f560w,image,science,MIRI/IMAGE,F560W,No,Polygon 261.69790378199997 -73.35060463699999 261.6184890210002 -73.32896489500013 261.69458333499983 -73.30598312900028 261.7739875660002 -73.327593888,2025-04-27 08:50:20.423,2025-04-27 08:50:34.298,jw06613001001_04101_00001_mirimage,,True
6613,jw06613-o011_t001_miri_f560w,image,science,MIRI/IMAGE,F560W,No,Polygon 129.96598222600005 18.491759194999993 129.99721447300027 18.48133761899998 129.98611956100024 18.451432267000033 129.95489208500007 18.461852026000017,2025-03-20 02:06:52.704,2025-03-20 02:07:06.579,jw06613011001_03101_00001_mirimage,,True
6613,jw06613-o013_t001_miri_f560w,image,science,MIRI/IMAGE,F560W,No,Polygon 129.96598011100025 18.491760270000025 129.99721244999975 18.48133895000002 129.98611780999994 18.45143350900001 129.95489024199998 18.46185301299997,2025-03-20 03:30:13.468,2025-03-20 03:30:27.343,jw06613013001_03101_00001_mirimage,,True
6613,jw06613-o015_t001_miri_f560w,image,science,MIRI/IMAGE,F560W,No,Polygon 129.96597953800006 18.491760894999974 129.99721189899998 18.48133963599998 129.98611732399996 18.451434175000024 129.95488973499994 18.46185361799997,2025-03-20 04:34:55.832,2025-03-20 04:35:09.707,jw06613015001_03101_00001_mirimage,,True
6615,jw06615-o002_t001_miri_f770w,image,science,MIRI/IMAGE,F770W,No,Polygon 84.6250322919998 -69.14224012699987 84.54685360599997 -69.10388729999974 84.74913414500003 -69.05130319400018 84.8274788499998 -69.08956388900012,2024-11-02 03:54:28.154,2024-11-02 07:32:35.552,"jw06615002001_02101_00001_mirimage, jw06615002001_02101_00002_mirimage, jw06615002001_02101_00003_mirimage, jw06615002001_02101_00004_mirimage, jw06615002001_02101_00005_mirimage, jw06615002001_02101_00006_mirimage, jw06615002001_02101_00007_mirimage, jw06615002001_02101_00008_mirimage, jw06615002001_02101_00009_mirimage, jw06615002001_02101_00010_mirimage, jw06615002001_02102_00001_mirimage, jw06615002001_02102_00002_mirimage, jw06615002001_02102_00003_mirimage, jw06615002001_02102_00004_mirimage, jw06615002001_02102_00005_mirimage, jw06615002001_02102_00006_mirimage, jw06615002001_02102_00007_mirimage, jw06615002001_02102_00008_mirimage, jw06615002001_02102_00009_mirimage, jw06615002001_02102_00010_mirimage, jw06615002002_02101_00001_mirimage, jw06615002002_02101_00002_mirimage, jw06615002002_02101_00003_mirimage, jw06615002002_02101_00004_mirimage, jw06615002002_02101_00005_mirimage, jw06615002002_02101_00006_mirimage, jw06615002002_02101_00007_mirimage, jw06615002002_02101_00008_mirimage, jw06615002002_02101_00009_mirimage, jw06615002002_02101_00010_mirimage, jw06615002002_02102_00001_mirimage, jw06615002002_02102_00002_mirimage, jw06615002002_02102_00003_mirimage, jw06615002002_02102_00004_mirimage, jw06615002002_02102_00005_mirimage, jw06615002002_02102_00006_mirimage, jw06615002002_02102_00007_mirimage, jw06615002002_02102_00008_mirimage, jw06615002002_02102_00009_mirimage, jw06615002002_02102_00010_mirimage, jw06615002002_02104_00001_mirimage, jw06615002002_02104_00002_mirimage, jw06615002002_02104_00003_mirimage, jw06615002002_02104_00004_mirimage, jw06615002002_02104_00005_mirimage, jw06615002002_02104_00006_mirimage, jw06615002002_02104_00007_mirimage, jw06615002002_02104_00008_mirimage, jw06615002002_02104_00009_mirimage, jw06615002002_02104_00010_mirimage, jw06615002002_02105_00001_mirimage, jw06615002002_02105_00002_mirimage, jw06615002002_02105_00003_mirimage, jw06615002002_02105_00004_mirimage, jw06615002002_02105_00005_mirimage, jw06615002002_02105_00006_mirimage, jw06615002002_02105_00007_mirimage, jw06615002002_02105_00008_mirimage, jw06615002002_02105_00009_mirimage, jw06615002002_02105_00010_mirimage, jw06615002003_02101_00001_mirimage, jw06615002003_02101_00002_mirimage, jw06615002003_02101_00003_mirimage, jw06615002003_02101_00004_mirimage, jw06615002003_02101_00005_mirimage, jw06615002003_02101_00006_mirimage, jw06615002003_02101_00007_mirimage, jw06615002003_02101_00008_mirimage, jw06615002003_02101_00009_mirimage, jw06615002003_02101_00010_mirimage, jw06615002003_02102_00001_mirimage, jw06615002003_02102_00002_mirimage, jw06615002003_02102_00003_mirimage, jw06615002003_02102_00004_mirimage, jw06615002003_02102_00005_mirimage, jw06615002003_02102_00006_mirimage, jw06615002003_02102_00007_mirimage, jw06615002003_02102_00008_mirimage, jw06615002003_02102_00009_mirimage, jw06615002003_02102_00010_mirimage, jw06615002003_02104_00001_mirimage, jw06615002003_02104_00002_mirimage, jw06615002003_02104_00003_mirimage, jw06615002003_02104_00004_mirimage, jw06615002003_02104_00005_mirimage, jw06615002003_02104_00006_mirimage, jw06615002003_02104_00007_mirimage, jw06615002003_02104_00008_mirimage, jw06615002003_02104_00009_mirimage, jw06615002003_02104_00010_mirimage, jw06615002003_02105_00001_mirimage, jw06615002003_02105_00002_mirimage, jw06615002003_02105_00003_mirimage, jw06615002003_02105_00004_mirimage, jw06615002003_02105_00005_mirimage, jw06615002003_02105_00006_mirimage, jw06615002003_02105_00007_mirimage, jw06615002003_02105_00008_mirimage, jw06615002003_02105_00009_mirimage, jw06615002003_02105_00010_mirimage, jw06615002004_02101_00001_mirimage, jw06615002004_02101_00002_mirimage, jw06615002004_02101_00003_mirimage, jw06615002004_02101_00004_mirimage, jw06615002004_02101_00005_mirimage, jw06615002004_02101_00006_mirimage, jw06615002004_02101_00007_mirimage, jw06615002004_02101_00008_mirimage, jw06615002004_02101_00009_mirimage, jw06615002004_02101_00010_mirimage, jw06615002004_02102_00001_mirimage, jw06615002004_02102_00002_mirimage, jw06615002004_02102_00003_mirimage, jw06615002004_02102_00004_mirimage, jw06615002004_02102_00005_mirimage, jw06615002004_02102_00006_mirimage, jw06615002004_02102_00007_mirimage, jw06615002004_02102_00008_mirimage, jw06615002004_02102_00009_mirimage, jw06615002004_02102_00010_mirimage, jw06615002005_02101_00001_mirimage, jw06615002005_02101_00002_mirimage, jw06615002005_02101_00003_mirimage, jw06615002005_02101_00004_mirimage, jw06615002005_02101_00005_mirimage, jw06615002005_02101_00006_mirimage, jw06615002005_02101_00007_mirimage, jw06615002005_02101_00008_mirimage, jw06615002005_02101_00009_mirimage, jw06615002005_02101_00010_mirimage, jw06615002005_02102_00001_mirimage, jw06615002005_02102_00002_mirimage, jw06615002005_02102_00003_mirimage, jw06615002005_02102_00004_mirimage, jw06615002005_02102_00005_mirimage, jw06615002005_02102_00006_mirimage, jw06615002005_02102_00007_mirimage, jw06615002005_02102_00008_mirimage, jw06615002005_02102_00009_mirimage, jw06615002005_02102_00010_mirimage, jw06615002005_02104_00001_mirimage, jw06615002005_02104_00002_mirimage, jw06615002005_02104_00003_mirimage, jw06615002005_02104_00004_mirimage, jw06615002005_02104_00005_mirimage, jw06615002005_02104_00006_mirimage, jw06615002005_02104_00007_mirimage, jw06615002005_02104_00008_mirimage, jw06615002005_02104_00009_mirimage, jw06615002005_02104_00010_mirimage, jw06615002005_02105_00001_mirimage, jw06615002005_02105_00002_mirimage, jw06615002005_02105_00003_mirimage, jw06615002005_02105_00004_mirimage, jw06615002005_02105_00005_mirimage, jw06615002005_02105_00006_mirimage, jw06615002005_02105_00007_mirimage, jw06615002005_02105_00008_mirimage, jw06615002005_02105_00009_mirimage, jw06615002005_02105_00010_mirimage, jw06615002006_02101_00001_mirimage, jw06615002006_02101_00002_mirimage, jw06615002006_02101_00003_mirimage, jw06615002006_02101_00004_mirimage, jw06615002006_02101_00005_mirimage, jw06615002006_02101_00006_mirimage, jw06615002006_02101_00007_mirimage, jw06615002006_02101_00008_mirimage, jw06615002006_02101_00009_mirimage, jw06615002006_02101_00010_mirimage, jw06615002006_02102_00001_mirimage, jw06615002006_02102_00002_mirimage, jw06615002006_02102_00003_mirimage, jw06615002006_02102_00004_mirimage, jw06615002006_02102_00005_mirimage, jw06615002006_02102_00006_mirimage, jw06615002006_02102_00007_mirimage, jw06615002006_02102_00008_mirimage, jw06615002006_02102_00009_mirimage, jw06615002006_02102_00010_mirimage, jw06615002007_02101_00001_mirimage, jw06615002007_02101_00002_mirimage, jw06615002007_02101_00003_mirimage, jw06615002007_02101_00004_mirimage, jw06615002007_02101_00005_mirimage, jw06615002007_02101_00006_mirimage, jw06615002007_02101_00007_mirimage, jw06615002007_02101_00008_mirimage, jw06615002007_02101_00009_mirimage, jw06615002007_02101_00010_mirimage, jw06615002007_02102_00001_mirimage, jw06615002007_02102_00002_mirimage, jw06615002007_02102_00003_mirimage, jw06615002007_02102_00004_mirimage, jw06615002007_02102_00005_mirimage, jw06615002007_02102_00006_mirimage, jw06615002007_02102_00007_mirimage, jw06615002007_02102_00008_mirimage, jw06615002007_02102_00009_mirimage, jw06615002007_02102_00010_mirimage",,True
6616,jw06616-o001_t001_miri_f1800w,image,science,MIRI/IMAGE,F1800W,No,Polygon 260.7016617730001 65.7957064869999 260.7331386949999 65.76681483199992 260.6613736250002 65.75363537600003 260.6298323779999 65.78251225599983,2024-07-12 22:36:07.108,2024-07-12 22:48:47.505,"jw06616001001_02101_00001_mirimage, jw06616001001_02101_00002_mirimage",,True
6616,jw06616-o001_t001_miri_f2100w,image,science,MIRI/IMAGE,F2100W,No,Polygon 260.7016472330003 65.79568887099997 260.7331245909998 65.76679683699986 260.6613598649999 65.75361741600022 260.6298181819999 65.78249467599997,2024-07-12 22:54:09.411,2024-07-12 23:07:00.880,"jw06616001001_02103_00001_mirimage, jw06616001001_02103_00002_mirimage",,True
6616,jw06616-o001_t001_miri_f2550w,image,science,MIRI/IMAGE,F2550W,No,Polygon 260.701629874 65.79569445300004 260.733106959 65.76680255899987 260.6613421990002 65.75362318799998 260.6298007889998 65.78250030799978,2024-07-12 23:13:01.634,2024-07-12 23:25:44.783,"jw06616001001_02105_00001_mirimage, jw06616001001_02105_00002_mirimage",,True
6616,jw06616-o002_t002_miri_f2550w,image,science,MIRI/IMAGE,F2550W,No,Polygon 260.75515669900005 65.79015499099998 260.7880390480001 65.76000046400007 260.7055647939999 65.74482944399983 260.6726053699999 65.77496622600007,2024-07-12 23:37:43.553,2024-07-12 23:50:37.837,"jw06616002001_02101_00001_mirimage, jw06616002001_02101_00002_mirimage",,True
6616,jw06616-o003_t001_miri_f1800w,image,science,MIRI/IMAGE,F1800W,No,Polygon 260.68120709300024 65.78772333999994 260.7369332740001 65.7658458590001 260.68259362100014 65.74252539600006 260.6268717759999 65.76438309599989,2024-08-05 06:43:13.415,2024-08-05 06:55:48.244,"jw06616003001_03105_00001_mirimage, jw06616003001_03105_00002_mirimage",,True
6616,jw06616-o003_t001_miri_f2100w,image,science,MIRI/IMAGE,F2100W,No,Polygon 260.68121043800005 65.78770463300013 260.73693668299984 65.76582714400006 260.68259720100036 65.74250670299989 260.62687529200014 65.76436441099993,2024-08-05 06:25:05.544,2024-08-05 06:37:45.941,"jw06616003001_03103_00001_mirimage, jw06616003001_03103_00002_mirimage",,True
6616,jw06616-o003_t001_miri_f2550w,image,science,MIRI/IMAGE,F2550W,No,Polygon 260.6811894489998 65.78770735899981 260.7369160440001 65.76582955699978 260.6825763340001 65.74250921000022 260.626854075 65.76436723100021,2024-08-05 06:06:21.641,2024-08-05 06:19:04.790,"jw06616003001_03101_00001_mirimage, jw06616003001_03101_00002_mirimage",,True
6616,jw06616-o004_t002_miri_f2100w,image,science,MIRI/IMAGE,F2100W,No,Polygon 260.7358875060002 65.79086621800003 260.79406637100004 65.76802723300024 260.73158463899995 65.741211661 260.6734109890001 65.76402690099982,2024-08-05 07:10:47.366,2024-08-05 07:23:33.266,"jw06616004001_02101_00001_mirimage, jw06616004001_02101_00002_mirimage",,True
6616,jw06616-o005_t001_miri_f1800w,image,science,MIRI/IMAGE,F1800W,No,Polygon 260.66762969600023 65.76970772200004 260.7458955210003 65.76598593199991 260.73669307599994 65.73351953600027 260.65852433600026 65.73723664599977,2024-09-12 11:51:42.447,2024-09-12 12:04:25.595,"jw06616005001_02101_00001_mirimage, jw06616005001_02101_00002_mirimage",,True
6616,jw06616-o005_t001_miri_f2100w,image,science,MIRI/IMAGE,F2100W,No,Polygon 260.6676589660001 65.76969387800014 260.7459233850001 65.76597237499972 260.7367216060001 65.73350638399988 260.6585542689999 65.73722320800005,2024-09-12 12:09:47.502,2024-09-12 12:22:36.218,"jw06616005001_02103_00001_mirimage, jw06616005001_02103_00002_mirimage",,True
6616,jw06616-o005_t001_miri_f2550w,image,science,MIRI/IMAGE,F2550W,No,Polygon 260.6676388159998 65.76969065300004 260.7459017709998 65.76596919199973 260.73669998100024 65.73350339199996 260.65853410599976 65.73722017400003,2024-09-12 12:28:42.541,2024-09-12 12:41:20.121,"jw06616005001_02105_00001_mirimage, jw06616005001_02105_00002_mirimage",,True
6616,jw06616-o006_t002_miri_f1800w,image,science,MIRI/IMAGE,F1800W,No,Polygon 260.7066611979998 65.78542375899973 260.78666031100005 65.78162797599981 260.7762219209999 65.74476258399972 260.6963355559999 65.74855294499976,2024-09-12 12:53:54.923,2024-09-12 13:06:46.392,"jw06616006001_02101_00001_mirimage, jw06616006001_02101_00002_mirimage",,True
6616,jw06616-o007_t001_miri_f1800w,image,science,MIRI/IMAGE,F1800W,No,Polygon 260.68544230900005 65.75068664000014 260.75059607400004 65.76757587100015 260.7924998999999 65.74026894800006 260.72738759400016 65.72339756699996,2024-10-21 13:21:07.699,2024-10-21 13:33:45.280,"jw06616007001_03101_00001_mirimage, jw06616007001_03101_00002_mirimage",,True
6616,jw06616-o007_t001_miri_f2100w,image,science,MIRI/IMAGE,F2100W,No,Polygon 260.68548643800034 65.75068317899986 260.7506420810001 65.76757277799979 260.7925459049997 65.74026565699982 260.7274317229999 65.72339390700002,2024-10-21 13:39:07.250,2024-10-21 13:51:55.902,"jw06616007001_03103_00001_mirimage, jw06616007001_03103_00002_mirimage",,True
6616,jw06616-o007_t001_miri_f2550w,image,science,MIRI/IMAGE,F2550W,No,Polygon 260.68547440900005 65.75067523600002 260.75062982999987 65.76756473700009 260.79253354200006 65.74025760600027 260.72741958299997 65.72338595500013,2024-10-21 13:57:59.473,2024-10-21 14:10:45.373,"jw06616007001_03105_00001_mirimage, jw06616007001_03105_00002_mirimage",,True
