Proposal,Observation,Filter,Moving,Image Intent,Polygon,Exp Start,Exp End,Asteroids,JPL Classification,S/N,JPL Phase Angle (Deg),JPL Sun-Asteroid Dist (AU),JPL Asteroid-JWST Dist (AU),JPL Diameter (km),JPL Geo Albedo,JPL Pos Uncertainty (Arcsec)
1051,jw01051008001_02103_00001_mirimage,F1130W,No,calibration,Polygon 182.34132179899999 4.000205645999998 182.36913843599987 3.9856623339999975 182.35474196699997 3.957724470000003 182.32683845799994 3.971986328999999,2022-05-27 07:05:23.111,2022-05-27 07:10:58.891,['2010 SE55'],['Main-Belt Asteroid'],['7.645'],['23.2460'],['2.35741139'],['1.74161542'],['NA'],['NA'],[0.293]
1051,jw01051008001_02103_00002_mirimage,F1130W,No,calibration,Polygon 182.33605333500017 3.9985363149999986 182.36387001899973 3.983993202999998 182.34947377999998 3.956055236 182.32157022500007 3.9703168950000007,2022-05-27 07:12:27.687,2022-05-27 07:18:03.467,['2010 SE55'],['Main-Belt Asteroid'],['8.061'],['23.2468'],['2.35741679'],['1.74167532'],['NA'],['NA'],[0.293]
1051,jw01051008001_02103_00003_mirimage,F1130W,No,calibration,Polygon 182.34200550500026 3.9958717030000015 182.3698219919998 3.981328385999999 182.3554255929998 3.953390524 182.3275222329998 3.967652389999998,2022-05-27 07:19:32.326,2022-05-27 07:25:08.106,['2010 SE55'],['Main-Belt Asteroid'],['7.761'],['23.2476'],['2.35742219'],['1.74173523'],['NA'],['NA'],[0.293]
1051,jw01051008001_02105_00001_mirimage,F1280W,No,calibration,Polygon 182.34131554100026 4.000201020999999 182.3691322399999 3.9856577879999975 182.3547356619999 3.957719944 182.3268323539998 3.9719817230000007,2022-05-27 07:27:49.015,2022-05-27 07:29:12.266,['2010 SE55'],['Main-Belt Asteroid'],['23.133'],['23.2483'],['2.35742699'],['1.74178837'],['NA'],['NA'],[0.293]
1051,jw01051008001_02105_00002_mirimage,F1280W,No,calibration,Polygon 182.33604724099987 3.9985315770000014 182.36386397300012 3.983988515 182.34946759600004 3.9560505829999997 182.32156425700006 3.970312190000001,2022-05-27 07:30:41.111,2022-05-27 07:32:04.362,['2010 SE55'],['Main-Belt Asteroid'],['19.591'],['23.2486'],['2.35742917'],['1.74181266'],['NA'],['NA'],[0.293]
1051,jw01051008001_02105_00003_mirimage,F1280W,No,calibration,Polygon 182.34199941099996 3.995867024000001 182.36981594999995 3.9813237670000023 182.3554194239999 3.953385935999999 182.32751627500016 3.9676477389999985,2022-05-27 07:33:33.143,2022-05-27 07:34:56.394,['2010 SE55'],['Main-Belt Asteroid'],['19.146'],['23.2489'],['2.35743136'],['1.74183693'],['NA'],['NA'],[0.293]
1051,jw01051009001_02101_00001_mirimage,F770W,No,calibration,Polygon 182.32905340699972 4.003158013000002 182.3568707880002 3.988614768999997 182.34247472899972 3.9606769259999997 182.31457046500003 3.9749383450000013,2022-05-27 08:18:47.206,2022-05-27 08:20:16.007,['2010 SE55'],['Main-Belt Asteroid'],['33.012'],['23.2540'],['2.35746588'],['1.74221989'],['NA'],['NA'],[0.293]
1051,jw01051009001_02101_00002_mirimage,F770W,No,calibration,Polygon 182.32340908000026 4.0063628010000025 182.35122668900013 3.9918197860000033 182.33683080600025 3.963881824000001 182.30892631499984 3.9781430140000014,2022-05-27 08:21:44.806,2022-05-27 08:23:13.607,,,,,,,,,
1051,jw01051009001_02101_00003_mirimage,F770W,No,calibration,Polygon 182.32867596599985 4.0051355650000025 182.3564934420002 3.9905923759999977 182.3420974039997 3.962654505 182.31419304500022 3.976915869000001,2022-05-27 08:24:39.654,2022-05-27 08:26:08.455,,,,,,,,,
1051,jw01051009001_02103_00001_mirimage,F1130W,No,calibration,Polygon 182.32903934900008 4.003170458000001 182.35685635900006 3.988627669000002 182.34246036400012 3.9606895370000017 182.3145564870002 3.9749508710000008,2022-05-27 08:29:53.250,2022-05-27 08:35:29.030,['2010 SE55'],['Main-Belt Asteroid'],['6.785'],['23.2555'],['2.35747587'],['1.74233082'],['NA'],['NA'],[0.293]
1051,jw01051009001_02103_00002_mirimage,F1130W,No,calibration,Polygon 182.32339544199988 4.006375014 182.35121263900012 3.9918323750000018 182.3368167399998 3.9638941650000015 182.30891267799984 3.9781553479999996,2022-05-27 08:36:57.826,2022-05-27 08:42:33.606,,,,,,,,,
1051,jw01051009001_02103_00003_mirimage,F1130W,No,calibration,Polygon 182.3286623570003 4.005147450000002 182.3564794010002 3.9906045969999986 182.34208330799981 3.9626664980000004 182.31417939699998 3.9769278959999985,2022-05-27 08:43:59.650,2022-05-27 08:49:35.430,,,,,,,,,
1051,jw01051019001_02101_00001_mirimage,F1500W,No,calibration,Polygon 182.33690287399995 4.010171760999998 182.3647201579998 3.995628969999998 182.35032369400005 3.9676910689999993 182.32242009900023 3.981952348999998,2022-05-31 14:32:22.281,2022-05-31 14:33:45.532,['2018 HP10'],['Main-Belt Asteroid'],['20.955'],['27.1233'],['2.10420563'],['1.51566701'],['NA'],['NA'],[0.261]
1051,jw01051019001_02101_00002_mirimage,F1500W,No,calibration,Polygon 182.33581852499998 4.007263258 182.36363565800025 3.9927203669999973 182.34923914400022 3.9647825179999976 182.32133569900014 3.979043897999999,2022-05-31 14:35:14.313,2022-05-31 14:36:37.564,,,,,,,,,
1051,jw01051019001_02101_00003_mirimage,F1500W,No,calibration,Polygon 182.34007848399997 4.010631719999999 182.3678956619998 3.9960886969999976 182.35349895700023 3.9681509159999977 182.32559546599973 3.9824124279999986,2022-05-31 14:38:06.409,2022-05-31 14:39:29.660,,,,,,,,,
1051,jw01051019001_02103_00001_mirimage,F2100W,No,calibration,Polygon 182.33692098000026 4.010173790999997 182.36473829500002 3.9956305889999983 182.35034193500013 3.9676928179999984 182.32243783199988 3.981954339999998,2022-05-31 14:42:27.215,2022-05-31 14:43:03.291,['2018 HP10'],['Main-Belt Asteroid'],['13.948'],['27.1242'],['2.10420397'],['1.51572900'],['NA'],['NA'],[0.261]
1051,jw01051019001_02103_00002_mirimage,F2100W,No,calibration,Polygon 182.33583579700007 4.007266017000002 182.36365303500003 3.992722856999999 182.34925676900016 3.9647850639999995 182.32135274299975 3.9790465449999997,2022-05-31 14:44:26.575,2022-05-31 14:45:02.651,,,,,,,,,
1051,jw01051019001_02103_00003_mirimage,F2100W,No,calibration,Polygon 182.3400954910002 4.010634463000001 182.36791277100025 3.996091166000001 182.35351630600016 3.968153443999999 182.32561223699977 3.9824150630000004,2022-05-31 14:46:28.687,2022-05-31 14:47:04.763,['2018 HP10'],['Main-Belt Asteroid'],['12.038'],['27.1247'],['2.10420324'],['1.51575647'],['NA'],['NA'],[0.261]
1051,jw01051019001_02105_00001_mirimage,F2550W,No,calibration,Polygon 182.336911636 4.010173942999999 182.36472885200007 3.9956309059999975 182.35033238199975 3.9676930790000013 182.32242858800024 3.981954556999999,2022-05-31 14:50:27.331,2022-05-31 14:50:49.531,,,,,,,,,
1051,jw01051019001_02105_00002_mirimage,F2550W,No,calibration,Polygon 182.3358266730001 4.007266305 182.36364381400006 3.9927233139999996 182.34924743999994 3.9647854629999992 182.321343721 3.9790468960000016,2022-05-31 14:52:07.235,2022-05-31 14:52:29.435,['2018 HP10'],['Main-Belt Asteroid'],['2.680'],['27.1253'],['2.10420221'],['1.51579498'],['NA'],['NA'],[0.261]
1051,jw01051019001_02105_00003_mirimage,F2550W,No,calibration,Polygon 182.34008646399974 4.010634761000002 182.36790364599992 3.9960916279999985 182.35350707099994 3.9681538510000016 182.3256033099999 3.9824154250000006,2022-05-31 14:53:55.459,2022-05-31 14:54:17.659,['2018 HP10'],['Main-Belt Asteroid'],['8.743'],['27.1255'],['2.10420188'],['1.51580729'],['NA'],['NA'],[0.261]
1051,jw01051020001_02101_00001_mirimage,F1500W,No,calibration,Polygon 182.34903821700001 4.007503368000003 182.37685496999975 3.9929597389999985 182.3624577079999 3.965022272000002 182.33455463599995 3.979284393,2022-05-31 15:29:57.253,2022-05-31 15:31:20.504,,,,,,,,,
1051,jw01051020001_02101_00002_mirimage,F1500W,No,calibration,Polygon 182.34384337899985 4.006634914999998 182.371660206 3.9920914849999987 182.35726315799985 3.9641539149999985 182.32936001299993 3.978415837999998,2022-05-31 15:32:49.349,2022-05-31 15:34:12.600,['2018 HP10'],['Main-Belt Asteroid'],['19.646'],['27.1298'],['2.10419460'],['1.51607966'],['NA'],['NA'],[0.262]
1051,jw01051020001_02101_00003_mirimage,F1500W,No,calibration,Polygon 182.34497884800018 4.002326720000001 182.37279550900013 3.987783250000002 182.35839849700008 3.959845701 182.33049551799976 3.974107662999998,2022-05-31 15:35:38.629,2022-05-31 15:37:01.880,,,,,,,,,
1051,jw01051020001_02103_00001_mirimage,F2100W,No,calibration,Polygon 182.3490554120003 4.0075063529999975 182.37687228199977 3.9929624760000024 182.36247528799973 3.9650250540000025 182.33457162299996 3.979287254,2022-05-31 15:40:02.252,2022-05-31 15:40:38.328,,,,,,,,,
1051,jw01051020001_02103_00002_mirimage,F2100W,No,calibration,Polygon 182.34386044400006 4.006637543000001 182.37167737299984 3.9920938369999988 182.3572805669999 3.9641563270000004 182.32937684400014 3.9784183549999996,2022-05-31 15:42:04.364,2022-05-31 15:42:40.440,,,,,,,,,
1051,jw01051020001_02103_00003_mirimage,F2100W,No,calibration,Polygon 182.3449960859998 4.002329491000003 182.3728128499998 3.9877857500000022 182.35841608299992 3.959848258 182.3305125240002 3.974110322999999,2022-05-31 15:44:00.908,2022-05-31 15:44:36.984,['2018 HP10'],['Main-Belt Asteroid'],['11.806'],['27.1309'],['2.10419275'],['1.51614924'],['NA'],['NA'],[0.262]
1051,jw01051020001_02105_00001_mirimage,F2550W,No,calibration,Polygon 182.3490459850002 4.007506376000002 182.37686275500022 3.992962663000003 182.36246564900011 3.9650251860000014 182.33456229399974 3.9792873439999985,2022-05-31 15:48:05.119,2022-05-31 15:48:27.319,,,,,,,,,
1051,jw01051020001_02105_00002_mirimage,F2550W,No,calibration,Polygon 182.34385129600003 4.006637774999997 182.37166813 3.992094239999999 182.35727121899978 3.9641566719999997 182.3293678020002 3.9784186500000005,2022-05-31 15:49:53.343,2022-05-31 15:50:15.543,,,,,,,,,
1051,jw01051020001_02105_00003_mirimage,F2550W,No,calibration,Polygon 182.34498676799976 4.002329735999998 182.37280343399993 3.987786159 182.35840655700022 3.9598486119999974 182.33050330700004 3.974110632999999,2022-05-31 15:51:35.999,2022-05-31 15:51:58.199,['2018 HP10'],['Main-Belt Asteroid'],['9.149'],['27.1317'],['2.10419137'],['1.51620103'],['NA'],['NA'],[0.262]
1051,jw01051021001_02101_00001_mirimage,F1500W,No,calibration,Polygon 182.34131044200018 4.000193865999997 182.36912718999977 3.9856507019999974 182.35473052399973 3.9577129950000014 182.32682746 3.9719746510000014,2022-05-31 16:25:41.314,2022-05-31 16:27:04.565,,,,,,,,,
1051,jw01051021001_02101_00002_mirimage,F1500W,No,calibration,Polygon 182.3360421869999 3.9985243840000013 182.36385896100026 3.9839813790000016 182.34946248499995 3.956043589999999 182.32155939700013 3.970305086999999,2022-05-31 16:28:33.346,2022-05-31 16:29:56.597,,,,,,,,,
1051,jw01051021001_02101_00003_mirimage,F1500W,No,calibration,Polygon 182.3419944170001 3.9958598249999984 182.36981099800022 3.9813166230000006 182.35541436999995 3.953378936000001 182.3275114719998 3.9676406299999996,2022-05-31 16:31:25.378,2022-05-31 16:32:48.629,,,,,,,,,
1051,jw01051021001_02103_00001_mirimage,F2100W,No,calibration,Polygon 182.34132777900004 4.000196748 182.36914462400023 3.985653298999999 182.35474819 3.957715657000002 182.32684455300006 3.9719774290000003,2022-05-31 16:35:43.497,2022-05-31 16:36:19.573,,,,,,,,,
1051,jw01051021001_02103_00002_mirimage,F2100W,No,calibration,Polygon 182.33605950600028 3.9985272580000006 182.36387638300013 3.9839839769999976 182.3494801469998 3.9560462479999976 182.32157648100022 3.970307850999997,2022-05-31 16:37:51.113,2022-05-31 16:38:27.189,,,,,,,,,
1051,jw01051021001_02103_00003_mirimage,F2100W,No,calibration,Polygon 182.34201170100025 3.995862691000001 182.3698283849998 3.9813192170000002 182.35543200199976 3.9533815870000026 182.327528525 3.967643385,2022-05-31 16:39:53.224,2022-05-31 16:40:29.300,,,,,,,,,
1051,jw01051021001_02105_00001_mirimage,F2550W,No,calibration,Polygon 182.34131855200005 4.000197027 182.369135298 3.9856537419999993 182.35473875200026 3.9577160440000014 182.3268354250003 3.9719777729999985,2022-05-31 16:43:54.684,2022-05-31 16:44:16.884,,,,,,,,,
1051,jw01051021001_02105_00002_mirimage,F2550W,No,calibration,Polygon 182.33605014399996 3.9985275729999987 182.363866926 3.983984464 182.34947058700016 3.956046675999998 182.32156722600033 3.9703082279999986,2022-05-31 16:45:42.908,2022-05-31 16:46:05.108,,,,,,,,,
1051,jw01051021001_02105_00003_mirimage,F2550W,No,calibration,Polygon 182.34200261899983 3.995863074999999 182.36981920599993 3.9813197670000005 182.35542271299997 3.953382081000002 182.32751954399998 3.9676438339999978,2022-05-31 16:47:36.700,2022-05-31 16:47:58.900,,,,,,,,,
1051,jw01051022001_02101_00001_mirimage,F1500W,No,calibration,Polygon 182.32902867199977 4.003158368999999 182.35684572399984 3.9886155950000015 182.34244939900023 3.960677688 182.3145460360002 3.974938951999998,2022-05-31 17:24:39.551,2022-05-31 17:26:02.802,,,,,,,,,
1051,jw01051022001_02101_00002_mirimage,F1500W,No,calibration,Polygon 182.32337474 4.006358436999999 182.351192005 3.9918158609999996 182.336795825 3.963877852 182.3088922510002 3.9781389169999986,2022-05-31 17:27:31.583,2022-05-31 17:28:54.834,,,,,,,,,
1051,jw01051022001_02101_00003_mirimage,F1500W,No,calibration,Polygon 182.32865156000025 4.005135783999999 182.35646869200013 3.9905930329999983 182.3420723559998 3.962655114000004 182.31416891399977 3.9769163540000028,2022-05-31 17:30:23.678,2022-05-31 17:31:46.929,,,,,,,,,
1051,jw01051022001_02103_00001_mirimage,F2100W,No,calibration,Polygon 182.329045843 4.003161263999997 182.35686300199995 3.9886182219999986 182.3424669270002 3.9606803699999973 182.31456298100014 3.974941732999998,2022-05-31 17:34:44.485,2022-05-31 17:35:20.561,,,,,,,,,
1051,jw01051022001_02103_00002_mirimage,F2100W,No,calibration,Polygon 182.3234006820003 4.006366956000001 182.35121805100016 3.9918241079999994 182.336822115 3.9638861560000014 182.30891796100016 3.978147323999998,2022-05-31 17:36:49.413,2022-05-31 17:37:25.489,,,,,,,,,
1051,jw01051022001_02103_00003_mirimage,F2100W,No,calibration,Polygon 182.32866860900003 4.005138712999999 182.35648584099997 3.990595682999999 182.34208974399976 3.9626578250000017 182.31418572500027 3.9769191750000026,2022-05-31 17:38:51.525,2022-05-31 17:39:27.601,,,,,,,,,
1051,jw01051022001_02105_00001_mirimage,F2550W,No,calibration,Polygon 182.32903634599995 4.003161454999998 182.35685340799986 3.988618580999998 182.34245722600022 3.9606806720000014 182.31455358700012 3.9749419879999985,2022-05-31 17:42:55.737,2022-05-31 17:43:17.937,,,,,,,,,
1051,jw01051022001_02105_00002_mirimage,F2550W,No,calibration,Polygon 182.32338474700006 4.0063730909999995 182.3512020189999 3.991830411000002 182.33680597700024 3.963892402000002 182.3089021299998 3.9781535220000017,2022-05-31 17:45:03.353,2022-05-31 17:45:25.553,,,,,,,,,
1051,jw01051022001_02105_00003_mirimage,F2550W,No,calibration,Polygon 182.32865926499974 4.005138712999999 182.35647639899983 3.990595850000003 182.34208019300013 3.962657935999998 182.31417648199985 3.9769192400000013,2022-05-31 17:46:48.825,2022-05-31 17:47:11.025,,,,,,,,,
1051,jw01051023001_02101_00001_mirimage,F1500W,No,calibration,Polygon 182.33040879300003 4.009788187000001 182.35822610499972 3.995245480000002 182.34382973200002 3.9673075389999974 182.31592611000016 3.9815687350000006,2022-05-31 18:20:42.940,2022-05-31 18:22:06.191,,,,,,,,,
1051,jw01051023001_02101_00002_mirimage,F1500W,No,calibration,Polygon 182.32867315800016 4.017843196000002 182.35649076700003 4.003300535 182.3420943000003 3.975362570999997 182.3141903810003 3.9896237190000026,2022-05-31 18:26:46.523,2022-05-31 18:28:09.774,,,,,,,,,
1051,jw01051023001_02101_00003_mirimage,F1500W,No,calibration,Polygon 182.33026148099987 4.014258891000002 182.35807894399977 3.9997161829999976 182.34368249200006 3.9717782429999984 182.31577871999986 3.9860394390000025,2022-05-31 18:29:32.987,2022-05-31 18:30:56.238,,,,,,,,,
1051,jw01051023001_02103_00001_mirimage,F2100W,No,calibration,Polygon 182.33042595000003 4.009791107999998 182.35824335700016 3.995248113000002 182.34384721400002 3.9673102379999974 182.3159430199998 3.981571551999999,2022-05-31 18:33:51.106,2022-05-31 18:34:27.182,,,,,,,,,
1051,jw01051023001_02103_00002_mirimage,F2100W,No,calibration,Polygon 182.3286903739999 4.0178463790000025 182.3565080870002 4.0033034439999975 182.3421118610003 3.9753655380000024 182.31420736399988 3.9896267920000024,2022-05-31 18:39:04.705,2022-05-31 18:39:40.781,,,,,,,,,
1051,jw01051023001_02103_00003_mirimage,F2100W,No,calibration,Polygon 182.33027872200006 4.014261763 182.35809628599984 3.999718777999998 182.34370007299975 3.9717808980000022 182.31579572300024 3.9860422030000007,2022-05-31 18:41:01.249,2022-05-31 18:41:37.325,,,,,,,,,
1051,jw01051023001_02105_00001_mirimage,F2550W,No,calibration,Polygon 182.330416726 4.009791531000001 182.35823403699996 3.9952487049999976 182.34383778600017 3.9673107720000025 182.31593389899987 3.981572039000002,2022-05-31 18:45:02.645,2022-05-31 18:45:24.845,,,,,,,,,
1051,jw01051023001_02105_00002_mirimage,F2550W,No,calibration,Polygon 182.32868092899977 4.017846699999997 182.35649854500005 4.003303934000002 182.34210221399988 3.9753659699999986 182.3141980230002 3.989627176000001,2022-05-31 18:49:59.605,2022-05-31 18:50:21.805,,,,,,,,,
1051,jw01051023001_02105_00003_mirimage,F2550W,No,calibration,Polygon 182.33026939299984 4.0142623209999995 182.35808686199974 3.999719505 182.34369054300018 3.971781567000002 182.31578649900024 3.9860428230000027,2022-05-31 18:51:42.261,2022-05-31 18:52:04.461,,,,,,,,,
1193,jw01193006001_02101_00001_mirimage,F2550W,No,science,Polygon 344.4054435160002 -29.622655497999972 344.4194253829999 -29.612766827999984 344.4309599180001 -29.62484753400001 344.4169763420002 -29.634826386999986,2022-10-21 20:17:08.600,2022-10-21 20:21:37.702,,,,,,,,,
1193,jw01193006001_02101_00002_mirimage,F2550W,No,science,Polygon 344.4011542360003 -29.625491969000006 344.415136789 -29.615603611999987 344.4266712900003 -29.627684578000018 344.4126870249998 -29.637663116,2022-10-21 20:22:59.895,2022-10-21 20:27:28.997,,,,,,,,,
1193,jw01193006001_02101_00003_mirimage,F2550W,No,science,Polygon 344.3984555070002 -29.621693913999998 344.4124377760003 -29.611805816999972 344.42397154599973 -29.62388699599998 344.40998756299996 -29.633865275000005,2022-10-21 20:28:51.191,2022-10-21 20:33:20.293,,,,,,,,,
1193,jw01193006001_02101_00004_mirimage,F2550W,No,science,Polygon 344.4021560359999 -29.61993554400002 344.41613766900014 -29.610047028000025 344.4276717169999 -29.62212786099999 344.41368837299996 -29.63210655899998,2022-10-21 20:34:43.383,2022-10-21 20:39:12.485,,,,,,,,,
1193,jw01193013001_02101_00001_mirimage,F2550W,No,science,Polygon 344.4057545379999 -29.62119981599997 344.4214988919999 -29.613571659000026 344.4304456460002 -29.62720984800001 344.41468091600007 -29.634926505999992,2022-10-22 05:50:10.134,2022-10-22 05:54:39.236,,,,,,,,,
1193,jw01193013001_02101_00002_mirimage,F2550W,No,science,Polygon 344.4009662410001 -29.62334533600001 344.4167113039998 -29.615717764000003 344.42565757899996 -29.629356284999982 344.4098921349999 -29.637072358000022,2022-10-22 05:56:01.494,2022-10-22 06:00:30.596,,,,,,,,,
1193,jw01193013001_02101_00003_mirimage,F2550W,No,science,Polygon 344.3990679089998 -29.619197448999984 344.4148124819998 -29.611570122000003 344.42375810699986 -29.62520878299998 344.4079931519998 -29.632924608999986,2022-10-22 06:01:53.686,2022-10-22 06:06:22.788,,,,,,,,,
1193,jw01193013001_02101_00004_mirimage,F2550W,No,science,Polygon 344.40306354399996 -29.618024372999997 344.4188076219999 -29.610396558999977 344.42775370099974 -29.624034943000016 344.41198924599985 -29.63175125700003,2022-10-22 06:07:44.981,2022-10-22 06:12:14.083,,,,,,,,,
1249,jw01249004001_02101_00001_mirimage,F560W,Yes,science,Polygon 358.0912344320002 -2.0699268959999975 358.0614847129998 -2.079828185999998 358.05131537199975 -2.050098359999999 358.0809223869999 -2.039939198999999,2023-06-22 05:23:18.821,2023-06-22 05:24:55.947,['2006 DZ86'],['Main-Belt Asteroid'],['2.564'],['20.9964'],['2.86435291'],['2.62199465'],['NA'],['NA'],[0.153]
1249,jw01249004001_02102_00001_mirimage,F560W,Yes,science,Polygon 358.09125190399976 -2.069922526999999 358.061502188 -2.0798238260000033 358.0513328390002 -2.050094001999999 358.0809398509998 -2.0399348330000016,2023-06-22 05:28:54.564,2023-06-22 05:30:31.690,['2006 DZ86'],['Main-Belt Asteroid'],['2.504'],['20.9964'],['2.86435098'],['2.62194129'],['NA'],['NA'],[0.153]
1249,jw01249004001_02103_00001_mirimage,F560W,Yes,science,Polygon 358.09126906600005 -2.0699182479999982 358.061519351 -2.0798195489999975 358.05134999900025 -2.050089726 358.08095701099984 -2.0399305550000015,2023-06-22 05:34:24.804,2023-06-22 05:36:01.930,['2006 DZ86'],['Main-Belt Asteroid'],['2.738'],['20.9964'],['2.86434907'],['2.62188881'],['NA'],['NA'],[0.153]
1254,jw01254005001_02101_00001_mirimage,F2550W,Yes,science,Polygon 132.07537833300003 26.668413213000008 132.0417882809998 26.677410952000002 132.05161643999983 26.70757791199998 132.08525048299998 26.69887040999998,2022-11-19 11:23:58.271,2022-11-19 13:39:54.114,['2000 WR106'],['TransNeptunian Object'],['2.535'],['1.2235'],['44.09643273'],['43.75114409'],['900'],['0.07'],[0.016]
1254,jw01254055001_02101_00001_mirimage,F2550W,Yes,science,Polygon 129.86444565499977 27.305454418 129.8975384180002 27.294649188000015 129.88560835900003 27.265079963000016 129.8524673780001 27.275592361999998,2023-04-23 05:07:52.639,2023-04-23 07:23:48.482,['2000 WR106'],['TransNeptunian Object'],['2.545'],['1.3141'],['44.11603033'],['44.06150963'],['900'],['0.07'],[0.014]
1254,jw01254055001_02101_00002_mirimage,F2550W,Yes,science,Polygon 129.86391967499975 27.30627658000001 129.89701273399993 27.295471474999996 129.8850827280001 27.265902205000007 129.85194145099985 27.27641447900002,2023-04-23 07:26:51.831,2023-04-23 09:42:47.674,['2000 WR106'],['TransNeptunian Object'],['2.723'],['1.3142'],['44.11604254'],['44.06317240'],['900'],['0.07'],[0.014]
1273,jw01273003001_03101_00001_mirimage,F2100W,Yes,science,Polygon 218.3181733190002 15.221212868999983 218.28583925600003 15.218316006999979 218.28256984399974 15.24957490900002 218.31482599099985 15.252755698999989,2023-03-12 08:15:16.409,2023-03-12 08:23:49.791,['2003 EL61'],['TransNeptunian Object'],['2.859'],['0.8449'],['50.08519920'],['49.39985300'],['NA'],['NA'],[0.028]
1273,jw01273003001_03101_00002_mirimage,F2100W,Yes,science,Polygon 218.31909524300002 15.220635104000026 218.28676125599986 15.217738370999978 218.28349198799987 15.248997285999977 218.3157480610002 15.252177946999987,2023-03-12 08:26:50.168,2023-03-12 08:35:23.550,['2003 EL61'],['TransNeptunian Object'],['2.825'],['0.8449'],['50.08519722'],['49.39977089'],['NA'],['NA'],[0.028]
1273,jw01273003001_03103_00001_mirimage,F2550W,Yes,science,Polygon 218.31794837099997 15.22145478699999 218.28561445299994 15.21855780499999 218.28234506699985 15.249816810000027 218.31460095399981 15.252997504000003,2023-03-12 08:40:28.887,2023-03-12 09:03:44.732,['2003 EL61'],['TransNeptunian Object'],['2.542'],['0.8447'],['50.08519352'],['49.39961719'],['NA'],['NA'],[0.028]
1273,jw01273003001_03103_00002_mirimage,F2550W,Yes,science,Polygon 218.31876518599998 15.220983658000026 218.2864313300003 15.218086793000014 218.28316207200015 15.24934580899998 218.31541789899993 15.252526386000026,2023-03-12 09:06:42.390,2023-03-12 09:29:58.235,['2003 EL61'],['TransNeptunian Object'],['2.781'],['0.8445'],['50.08518902'],['49.39943105'],['NA'],['NA'],[0.028]
1273,jw01273003001_03105_00001_mirimage,F2100W,Yes,science,Polygon 218.3176021749998 15.221793545000022 218.28526803300022 15.218896599999974 218.28199852699987 15.250155492000015 218.31425475300003 15.253336363999987,2023-03-12 09:35:00.724,2023-03-12 09:43:34.106,['2003 EL61'],['TransNeptunian Object'],['3.434'],['0.8444'],['50.08518555'],['49.39928696'],['NA'],['NA'],[0.028]
1273,jw01273003001_03105_00002_mirimage,F2100W,Yes,science,Polygon 218.31852395900023 15.221215729999987 218.28618989300008 15.21831891700002 218.28292053199985 15.249577821000031 218.31517668200001 15.252758562000018,2023-03-12 09:46:34.483,2023-03-12 09:55:07.865,['2003 EL61'],['TransNeptunian Object'],['3.823'],['0.8443'],['50.08518356'],['49.39920494'],['NA'],['NA'],[0.028]
1273,jw01273003001_03107_00001_mirimage,F2550W,Yes,science,Polygon 218.31739777199985 15.222014214000016 218.28506377700006 15.219117154999989 218.28179430200015 15.250376150000024 218.31405026500002 15.253556921000023,2023-03-12 10:00:13.162,2023-03-12 10:17:39.352,['2003 EL61'],['TransNeptunian Object'],['2.547'],['0.8442'],['50.08518037'],['49.39907270'],['NA'],['NA'],[0.028]
1273,jw01273003001_03107_00002_mirimage,F2550W,Yes,science,Polygon 218.31825512900016 15.221501631999985 218.2859212020001 15.218604696000018 218.28265186199994 15.24986370300002 218.3149077590003 15.253044351000023,2023-03-12 10:20:45.289,2023-03-12 10:38:11.479,['2003 EL61'],['TransNeptunian Object'],['2.852'],['0.8440'],['50.08517685'],['49.39892709'],['NA'],['NA'],[0.028]
1282,jw01282002001_02101_00001_mirimage,F1280W,No,science,Polygon 64.35756240400016 28.339583772 64.3930668970001 28.341820907000024 64.395890841 28.31050654599997 64.3604806139999 28.307985406999997,2023-02-20 16:30:14.244,2023-02-20 16:35:11.173,['2019 QB44'],['Jupiter Trojan'],['42.201'],['11.2017'],['5.10326036'],['4.89761940'],['NA'],['NA'],[0.182]
1282,jw01282002001_02101_00002_mirimage,F1280W,No,science,Polygon 64.35726595300022 28.339018577999973 64.39277027300012 28.341255514000007 64.39559397700002 28.309941136999992 64.36018391900015 28.307420196000024,2023-02-20 16:36:56.612,2023-02-20 16:41:53.541,['2019 QB44'],['Jupiter Trojan'],['33.520'],['11.2018'],['5.10326087'],['4.89769356'],['NA'],['NA'],[0.182]
1282,jw01282002001_02101_00003_mirimage,F1280W,No,science,Polygon 64.35748143999992 28.33950173900002 64.39298592699984 28.341738603 64.39580956200014 28.310424221000012 64.36039933800006 28.307903351,2023-02-20 16:43:36.228,2023-02-20 16:48:33.157,['2019 QB44'],['Jupiter Trojan'],['38.660'],['11.2019'],['5.10326138'],['4.89776721'],['NA'],['NA'],[0.182]
1282,jw01282002001_02101_00004_mirimage,F1280W,No,science,Polygon 64.35718371900006 28.338937200000014 64.39268800899988 28.34117416100003 64.39551173900004 28.309859787000022 64.36010171200003 28.307338819999973,2023-02-20 16:50:24.227,2023-02-20 16:55:21.156,['2019 QB44'],['Jupiter Trojan'],['36.212'],['11.2020'],['5.10326190'],['4.89784241'],['NA'],['NA'],[0.182]
1282,jw01282002001_02103_00001_mirimage,F1280W,No,science,Polygon 64.3575644949999 28.339583365999985 64.39306901100008 28.341820200000015 64.39589261400012 28.310505816000003 64.36048235900016 28.307984976,2023-02-20 17:00:29.155,2023-02-20 17:05:26.084,['2019 QB44'],['Jupiter Trojan'],['28.831'],['11.2022'],['5.10326267'],['4.89795390'],['NA'],['NA'],[0.182]
