Proposal,Observation,Instrument,Filter,Moving,Polygon,Exp Start,Exp End,Asteroids
1290,jw01290-o011_t017_miri_f1500w,MIRI,F1500W,No,Polygon 69.85165015800015 26.081565548999976 69.88657661199979 26.082755288999994 69.88790916899976 26.051077572999976 69.85299214600002 26.04988815400002,2023-03-04 06:40:08.908,2023-03-04 06:57:40.655,
1290,jw01290-o012_t013_miri_f1500w,MIRI,F1500W,No,Polygon 69.94193423000029 26.046403825000006 69.9771307599999 26.048143645000003 69.97906952999996 26.016398664999986 69.94388249399984 26.01465931500002,2023-03-04 07:21:46.513,2023-03-04 08:26:09.449,
1290,jw01290-o014_t016_miri_f1500w,MIRI,F1500W,No,Polygon 69.86386018799973 25.68961444299999 69.89894946800007 25.691372726999987 69.90090303800017 25.659628774 69.86582307400025 25.657870958000014,2023-03-04 09:16:53.731,2023-03-04 09:42:17.253,
1290,jw01290-o015_t015_miri_f1500w,MIRI,F1500W,No,Polygon 70.27005534299981 25.77015605599999 70.30517412499981 25.771818851000006 70.30702257599971 25.740069726000016 70.27191315600002 25.73840737599999,2023-03-04 10:02:38.270,2023-03-04 10:27:09.090,
1290,jw01290-o016_t023_miri_f1500w,MIRI,F1500W,No,Polygon 277.4208974409999 1.2387976420000006 277.452436314 1.2358407570000023 277.4494670830002 1.2041865629999986 277.41792857799993 1.2071434129999987,2023-09-22 08:11:33.180,2023-09-22 08:36:15.073,
1290,jw01290-o017_t038_miri_f1500w,MIRI,F1500W,No,Polygon 277.45994120900025 1.2149066129999975 277.49148089499994 1.211961424999999 277.4885234380003 1.180306132 277.4569841130001 1.1832512850000005,2023-09-22 08:49:26.015,2023-09-22 09:34:15.070,
1290,jw01290-o018_t022_miri_f1500w,MIRI,F1500W,No,Polygon 277.4668782719997 1.2317829630000006 277.4984495429998 1.2288424800000017 277.49549965999967 1.1971864790000029 277.46392875400016 1.2001269269999981,2023-09-22 09:54:13.878,2023-09-22 10:18:53.019,
1290,jw01290-o019_t021_miri_f1500w,MIRI,F1500W,No,Polygon 277.42505288399997 1.279432429000001 277.4566249470002 1.2764942580000018 277.453680179 1.2448687159999992 277.4221084970001 1.2478068499999997,2023-09-22 10:32:17.844,2023-09-22 10:57:08.057,
1290,jw01290-o022_t018_miri_f1500w,MIRI,F1500W,No,Polygon 277.42762113899994 1.2536553469999991 277.4591638639999 1.250737903000002 277.4562342169999 1.219080020999999 277.4246918650001 1.2219974309999986,2023-09-22 12:15:26.284,2023-09-22 12:49:37.106,
1290,jw01290-o023_t025_miri_f1500w,MIRI,F1500W,No,Polygon 180.31910792499997 -65.12866684999977 180.37327367600025 -65.15027723299995 180.32132353499998 -65.17327295900014 180.26715318900025 -65.15164384699973,2023-07-26 03:58:30.783,2023-07-26 04:15:59.778,
1290,jw01290-o026_t027_miri_f1500w,MIRI,F1500W,No,Polygon 281.8548463989998 -1.2312554879999982 281.8864270799997 -1.2337253180000023 281.8839472249999 -1.265421559000001 281.852366167 -1.2629516990000014,2023-09-23 11:15:30.333,2023-09-23 11:40:01.154,
1290,jw01290-o027_t026_miri_f1500w,MIRI,F1500W,No,Polygon 281.86287532900025 -1.2150605709999984 281.8944561320001 -1.2175263959999991 281.89198031100005 -1.249222952000001 281.86039913500014 -1.246757096999999,2023-09-23 11:56:09.691,2023-09-23 12:20:51.584,
1290,jw01290-o031_t031_miri_f1500w,MIRI,F1500W,No,Polygon 355.3179206310001 61.202888280000046 355.28580901000026 61.175569912000135 355.2285544949998 61.191178104999736 355.26063234699996 61.218510017999826,2022-08-22 07:06:40.707,2022-08-22 07:22:02.022,
1290,jw01290-o032_t030_miri_f1500w,MIRI,F1500W,No,Polygon 355.2503699679998 61.20291205700026 355.2171121319997 61.1744903500001 355.1581808390002 61.19048302700021 355.191402361 61.21891917299977,2022-08-22 07:36:02.879,2022-08-22 09:29:38.527,
1290,jw01290-o034_t034_miri_f1500w,MIRI,F1500W,No,Polygon 280.6632761039998 -4.073465114000002 280.69494894499985 -4.075671865999998 280.6927285280002 -4.107387621000001 280.66105443900017 -4.105180781000001,2023-09-23 07:44:52.522,2023-09-23 08:09:34.414,
1290,jw01290-o035_t033_miri_f1500w,MIRI,F1500W,No,Polygon 280.68642254499986 -4.000859394000002 280.71809241100016 -4.003068177999999 280.71587013999965 -4.034783791000002 280.6841990479998 -4.032574920999999,2023-09-23 08:35:28.487,2023-09-23 09:00:04.875,
1290,jw01290-o080_t042_miri_f1500w,MIRI,F1500W,No,Polygon 272.93280923500026 -17.527054965000026 272.9659286770001 -17.529413148 272.96344849299976 -17.561117885999987 272.93032328900006 -17.55875929000001,2023-09-18 15:51:01.863,2023-09-18 16:15:38.188,
1293,jw01293-o001_t001_miri_f1130w,MIRI,F1130W,No,Polygon 87.91130978200009 2.8068363759999975 87.9438714010001 2.804256781000002 87.94124687099995 2.7712121429999983 87.90868616099978 2.7737916650000023,2023-03-21 03:28:34.123,2023-03-21 04:21:31.533,
1293,jw01293-o001_t001_miri_f560w,MIRI,F560W,No,Polygon 87.91132507100014 2.8068281279999976 87.94388669300014 2.804248581 87.94126221100011 2.7712039390000003 87.90870149799993 2.7737834140000013,2023-03-21 05:27:37.348,2023-03-21 06:20:58.694,
1293,jw01293-o001_t001_miri_f770w,MIRI,F770W,No,Polygon 87.91132691400024 2.806830229999999 87.94388853400004 2.804250648999998 87.94126401800013 2.7712060099999998 87.90870330799996 2.773785517999998,2023-03-21 04:28:17.672,2023-03-21 05:21:38.954,
1293,jw01293-o003_t003_miri_f560w,MIRI,F560W,No,Polygon 87.88026293900008 2.7628352159999987 87.7968747439998 2.7811890910000003 87.8075814470002 2.829725463000001 87.89097292499993 2.8113708300000013,2022-10-24 21:36:17.049,2022-10-25 00:01:22.572,
1293,jw01293-o004_t004_miri_f1130w,MIRI,F1130W,No,Polygon 87.91469423399977 2.8176110139999975 87.94728485399997 2.8150033369999994 87.94467118199981 2.782421404999999 87.9120814629998 2.785029010000001,2023-03-21 06:35:18.720,2023-03-21 07:28:40.066,
1293,jw01293-o004_t004_miri_f560w,MIRI,F560W,No,Polygon 87.91470597400009 2.817583963000001 87.94729659500013 2.8149763130000025 87.94468541500025 2.782425087000002 87.91209569400003 2.785032664999998,2023-03-21 08:33:58.073,2023-03-21 09:27:19.420,
1293,jw01293-o004_t004_miri_f770w,MIRI,F770W,No,Polygon 87.9147085019999 2.8175938180000015 87.9472991220001 2.8149861490000014 87.94468792100018 2.782434925000001 87.9120982009998 2.7850425219999995,2023-03-21 07:35:02.333,2023-03-21 08:27:59.743,
1294,jw01294-c1002_t001_miri_f770w,MIRI,F770W,No,Polygon 86.80449556099987 -51.09428379099998 86.82945349399975 -51.06560055100003 86.87464229600022 -51.08110393 86.84970403300012 -51.10979678900002,2023-01-11 02:25:54.549,2023-01-11 06:19:01.108,
1294,jw01294-o001_t002_miri_f770w,MIRI,F770W,No,Polygon 86.76013858199974 -51.07713635499998 86.78408379600006 -51.04958299999998 86.82836193699994 -51.064766418 86.80443523899994 -51.092328816,2023-01-11 01:55:17.431,2023-01-11 02:13:44.707,
1294,jw01294-o002_t001_miri_f770w,MIRI,F770W,No,Polygon 86.80489485900006 -51.09436448000003 86.82980570300003 -51.06573527400002 86.87430586199997 -51.08100249000001 86.84941435099975 -51.109641150999984,2023-01-11 02:25:54.549,2023-01-11 04:57:34.137,
1294,jw01294-o003_t001_miri_f770w,MIRI,F770W,No,Polygon 86.80449556000006 -51.09428379099998 86.828701391 -51.066465786 86.87389068199988 -51.08196957200003 86.84970392799985 -51.109796906000014,2023-01-11 05:11:26.684,2023-01-11 06:19:01.108,
1294,jw01294-o004_t003_miri_f770w,MIRI,F770W,No,Polygon 98.73593902700021 -53.005346946 98.75179436300022 -52.97511410199999 98.80303949699987 -52.98483859300001 98.78721648400023 -53.01507824899999,2023-01-11 06:49:49.347,2023-01-11 08:43:52.748,
1294,jw01294-o005_t004_miri_f1280w,MIRI,F1280W,No,Polygon 290.7649091099997 -54.429405929000005 290.71298361399977 -54.41977928600001 290.72987319800023 -54.38895632199999 290.78176363199975 -54.398575730999994,2023-05-13 04:51:09.968,2023-05-13 06:12:48.067,
1294,jw01294-o008_t010_miri_f1280w,MIRI,F1280W,No,Polygon 187.985097287 -16.18619632899998 188.0142598120003 -16.201049421999986 187.99847665699986 -16.229626950999975 187.96931109299993 -16.214771705000018,2023-07-02 18:03:54.206,2023-07-02 19:23:49.566,
1309,jw01309-o009_t016_miri_f770w,MIRI,F770W,No,Polygon 166.0678727520002 -77.33116465399992 166.1192602999998 -77.30183256099998 166.25414976599998 -77.31317911800026 166.20302445499976 -77.34253707399994,2023-03-23 08:13:14.444,2023-03-23 09:53:50.329,
1309,jw01309-o010_t011_miri_f770w,MIRI,F770W,No,Polygon 166.07325910499992 -77.3400574100001 166.1248662609999 -77.31074088900013 166.2597779130002 -77.322128201 166.2084327150001 -77.35147068399999,2023-03-23 10:16:52.293,2023-03-23 11:57:19.858,
1309,jw01309-o027_t018_miri_f770w,MIRI,F770W,No,Polygon 166.57891183800007 -77.35878190599973 166.68483465600002 -77.38038416600021 166.5854894440001 -77.40363672899979 166.47954223299985 -77.38199530600016,2023-07-12 20:58:33.974,2023-07-12 22:40:21.987,
1328,jw01328-o008_t017_miri_f1500w,MIRI,F1500W,No,Polygon 156.99881292899985 -43.92023540199999 156.96588299299992 -43.899247868999986 156.99511790799988 -43.87543220900001 157.02804497299996 -43.89641134900002,2022-12-27 21:51:39.888,2022-12-27 22:03:33.043,
1328,jw01328-o008_t017_miri_f560w,MIRI,F560W,No,Polygon 156.9985880979999 -43.91998064599999 156.9659464840002 -43.89917690899999 156.99509628099972 -43.875430408 157.02773505800005 -43.89622584899999,2022-12-27 22:25:20.174,2022-12-27 22:37:24.465,
1328,jw01328-o008_t017_miri_f770w,MIRI,F770W,No,Polygon 156.99878236100017 -43.92023065299999 156.96582039600003 -43.89922270799998 156.99505529800015 -43.875407049 157.0280143900003 -43.89640659199999,2022-12-27 22:08:29.999,2022-12-27 22:20:39.858,
1328,jw01328-o009_t018_miri_f1500w,MIRI,F1500W,No,Polygon 156.9987164039999 -43.92170282299999 156.96580345100014 -43.90070081100001 156.995059241 -43.876898014 157.0279693520002 -43.897891629999975,2022-12-27 22:50:46.445,2022-12-27 23:03:01.871,
1328,jw01328-o009_t018_miri_f560w,MIRI,F560W,No,Polygon 156.99849218099982 -43.92144802800002 156.96586746799971 -43.90062988399998 156.995038157 -43.876896257000006 157.02766006000022 -43.897706103,2022-12-27 23:24:23.979,2022-12-27 23:36:19.949,
1328,jw01328-o009_t018_miri_f770w,MIRI,F770W,No,Polygon 156.99867631699973 -43.921691957000014 156.96573138500005 -43.90066949300002 156.9949871969998 -43.87686671900001 157.02792928300008 -43.897880778,2022-12-27 23:07:53.260,2022-12-27 23:19:43.662,
1328,jw01328-o010_t004_miri_f1500w,MIRI,F1500W,No,Polygon 157.00192168399997 -43.86493607900003 156.96905397799986 -43.84392275599998 156.99829765700002 -43.82013001400001 157.03116255100014 -43.84113495700002,2022-12-27 23:49:19.721,2022-12-28 00:01:07.372,
1328,jw01328-o010_t004_miri_f560w,MIRI,F560W,No,Polygon 157.00166935000027 -43.86470432400003 156.96908937800012 -43.843875047000026 156.99827621599977 -43.82012831700003 157.03085340699968 -43.840949302999995,2022-12-28 00:22:32.296,2022-12-28 00:34:19.946,
1328,jw01328-o010_t004_miri_f770w,MIRI,F770W,No,Polygon 157.00188860500018 -43.864929855999996 156.96902085999994 -43.84391656799998 156.9982644870002 -43.820123795000015 157.0311294210002 -43.84112870299999,2022-12-28 00:06:04.328,2022-12-28 00:18:00.299,
1328,jw01328-o011_t019_miri_f1500w-sub128,MIRI,F1500W,No,Polygon 156.96369707900024 -43.90722161899998 156.9593002599999 -43.90458669499998 156.96333650599988 -43.901090368 156.96773324600022 -43.90372513700002,2022-12-25 16:32:21.300,2022-12-25 16:36:11.639,
1328,jw01328-o011_t019_miri_f560w-sub128,MIRI,F560W,No,Polygon 156.96366759200004 -43.90721565799997 156.95927075000003 -43.90458075400002 156.9633069650001 -43.901084409000006 156.96770372699976 -43.90371915800002,2022-12-25 16:17:38.940,2022-12-25 16:21:16.792,
1328,jw01328-o011_t019_miri_f770w-sub128,MIRI,F770W,No,Polygon 156.96366291500001 -43.907215694 156.95926609400001 -43.90458077100002 156.9633023390002 -43.901084443 156.96769907899994 -43.903719210999995,2022-12-25 16:24:45.492,2022-12-25 16:28:29.879,
1328,jw01328-o015_t014_miri_f1500w,MIRI,F1500W,No,Polygon 345.8407403249998 8.890299649999971 345.81148310300017 8.877347098999998 345.7983202989999 8.90636506800002 345.8275793749998 8.919318646000026,2022-07-04 04:22:24.564,2022-07-04 04:34:15.030,
1328,jw01328-o015_t014_miri_f560w,MIRI,F560W,No,Polygon 345.84072563800015 8.890283721999987 345.8114684000002 8.877331209000008 345.7983056349999 8.90634919500003 345.82756472699975 8.919302736000024,2022-07-04 03:48:44.278,2022-07-04 04:00:59.704,
1328,jw01328-o015_t014_miri_f770w,MIRI,F770W,No,Polygon 345.8407133489997 8.890309525999974 345.8114276579998 8.877344394000014 345.7982776269998 8.90633425300002 345.827565172 8.919300412000014,2022-07-04 04:05:31.637,2022-07-04 04:17:30.423,
1328,jw01328-o016_t011_miri_f1500w,MIRI,F1500W,No,Polygon 345.7977202359998 8.866440573000022 345.76846914300023 8.853478709999989 345.7552977390003 8.882492488000006 345.7845506800001 8.895455375999992,2022-07-04 05:20:02.352,2022-07-04 05:32:06.643,
1328,jw01328-o016_t011_miri_f560w,MIRI,F560W,No,Polygon 345.7977056299999 8.866424318999998 345.76845458499974 8.853462351000008 345.7552830749998 8.88247608200001 345.78453596800017 8.89543907500001,2022-07-04 04:46:41.522,2022-07-04 04:58:31.925,
1328,jw01328-o016_t011_miri_f770w,MIRI,F770W,No,Polygon 345.79770463 8.86642161199999 345.7684535549999 8.85345971400003 345.7552821160003 8.882473476000026 345.78453503900005 8.895436399,2022-07-04 05:03:12.241,2022-07-04 05:15:02.644,
1328,jw01328-o017_t010_miri_f1500w-brightsky,MIRI,F1500W,No,Polygon 345.8279787300001 8.869903435999992 345.809627756 8.862840799999987 345.8033952269998 8.878648446000001 345.82174687199995 8.885711386000015,2022-06-22 12:46:22.292,2022-06-22 12:50:45.350,
1328,jw01328-o017_t010_miri_f560w-brightsky,MIRI,F560W,No,Polygon 345.82796060199996 8.86989085000003 345.80960968100015 8.86282807800001 345.803377033 8.878635677999995 345.821728624 8.88569875400002,2022-06-22 12:27:51.287,2022-06-22 12:35:44.551,
1328,jw01328-o017_t010_miri_f770w-brightsky,MIRI,F770W,No,Polygon 345.82794088499986 8.869879393999978 345.80961894899986 8.862827930000027 345.80338641899976 8.878635575999986 345.8217090250001 8.885687343000017,2022-06-22 12:38:42.836,2022-06-22 12:43:02.374,
1328,jw01328-o020_t023_miri_f1500w,MIRI,F1500W,No,Polygon 16.97629172299999 -17.493372603000008 16.94471942799999 -17.503203718999977 16.934375267999993 -17.472974152999974 16.965942876999982 -17.463144671000006,2022-07-05 01:25:18.770,2022-07-05 01:40:56.740,
1328,jw01328-o020_t023_miri_f560w,MIRI,F560W,No,Polygon 16.976274595000007 -17.493387115000004 16.94470231099999 -17.503218270999994 16.93435810800003 -17.472988718 16.96592570499999 -17.463159194999974,2022-07-05 00:44:17.204,2022-07-05 00:59:55.238,
1328,jw01328-o020_t023_miri_f770w,MIRI,F770W,No,Polygon 16.97627347000001 -17.493389956999987 16.94470119100003 -17.503221128999993 16.934356971000007 -17.472991580999974 16.965924563999977 -17.463162043000025,2022-07-05 01:04:46.579,2022-07-05 01:20:13.477,
1328,jw01328-o021_t022_miri_f1500w,MIRI,F1500W,No,Polygon 17.006602896999993 -17.501341464000024 16.975026270999987 -17.511163968 16.964690724000025 -17.480931581999993 16.99626265899999 -17.47111071100003,2022-07-05 02:34:21.998,2022-07-05 02:49:57.216,
1328,jw01328-o021_t022_miri_f560w,MIRI,F560W,No,Polygon 17.006585749000003 -17.501355840999988 16.975009126999986 -17.511178363999996 16.96467356000001 -17.48094598300002 16.99624549 -17.47112509300003,2022-07-05 01:53:14.928,2022-07-05 02:08:52.898,
1328,jw01328-o021_t022_miri_f770w,MIRI,F770W,No,Polygon 17.00658462899998 -17.501358578000012 16.975007980000015 -17.51118102099998 16.964672496000027 -17.480948615000024 16.996244454000006 -17.471127804000027,2022-07-05 02:13:38.735,2022-07-05 02:29:13.953,
1328,jw01328-o022_t021_miri_f1500w-brightsky,MIRI,F1500W,No,Polygon 16.959909752000005 -17.511400598000005 16.940636024999975 -17.517788443999983 16.934797400999976 -17.501763565000022 16.95406963300002 -17.49537628100002,2022-07-02 01:10:54.003,2022-07-02 01:15:33.483,
